Admin_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
PRWI,PRWI 18,PRWI-0798,Forest,2018,2018-07-03,07:22:00,07:32:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,25,90.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0798,Forest,2018,2018-07-03,07:22:00,07:32:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,25,90.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0798,Forest,2018,2018-07-03,07:22:00,07:32:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25,90.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
PRWI,PRWI 18,PRWI-0798,Forest,2018,2018-07-03,07:22:00,07:32:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,25,90.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0798,Forest,2018,2018-07-03,07:22:00,07:32:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,25,90.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
PRWI,PRWI 18,PRWI-0798,Forest,2018,2018-07-03,07:22:00,07:32:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Hooded Warbler,Setophaga citrina,950029.0,773816,HOWA,False,True,25,90.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0798,Forest,2018,2018-07-03,07:22:00,07:32:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25,90.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
PRWI,PRWI 18,PRWI-0798,Forest,2018,2018-07-03,07:22:00,07:32:00,Elizabeth Oswald,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,25,90.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
PRWI,PRWI 18,PRWI-0798,Forest,2018,2018-07-03,07:22:00,07:32:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,25,90.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0789,Forest,2018,2018-07-03,07:00:00,07:10:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,24,88.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0789,Forest,2018,2018-07-03,07:00:00,07:10:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,24,88.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 18,PRWI-0789,Forest,2018,2018-07-03,07:00:00,07:10:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,24,88.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0789,Forest,2018,2018-07-03,07:00:00,07:10:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,24,88.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0789,Forest,2018,2018-07-03,07:00:00,07:10:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,24,88.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0789,Forest,2018,2018-07-03,07:00:00,07:10:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,24,88.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0789,Forest,2018,2018-07-03,07:00:00,07:10:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Louisiana Waterthrush,Parkesia motacilla,950009.0,773814,LOWA,False,True,24,88.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 18,PRWI-0789,Forest,2018,2018-07-03,07:00:00,07:10:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,24,88.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0789,Forest,2018,2018-07-03,07:00:00,07:10:00,Elizabeth Oswald,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Barred Owl,Strix varia,177921.0,82956,BADO,False,False,24,88.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 18,PRWI-0789,Forest,2018,2018-07-03,07:00:00,07:10:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,24,88.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 18,PRWI-0789,Forest,2018,2018-07-03,07:00:00,07:10:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,24,88.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0789,Forest,2018,2018-07-03,07:00:00,07:10:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,24,88.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0789,Forest,2018,2018-07-03,07:00:00,07:10:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,24,88.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0738,Forest,2018,2018-07-03,08:28:00,08:38:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Barred Owl,Strix varia,177921.0,82956,BADO,False,False,25,90.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0738,Forest,2018,2018-07-03,08:28:00,08:38:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25,90.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
PRWI,PRWI 18,PRWI-0738,Forest,2018,2018-07-03,08:28:00,08:38:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,25,90.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0738,Forest,2018,2018-07-03,08:28:00,08:38:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Worm-eating Warbler,Helmitheros vermivorus,178850.0,91019,WEWA,True,True,25,90.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0738,Forest,2018,2018-07-03,08:28:00,08:38:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,25,90.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0738,Forest,2018,2018-07-03,08:28:00,08:38:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Black-and-white Warbler,Mniotilta varia,178844.0,91012,BAWW,False,False,25,90.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
PRWI,PRWI 18,PRWI-0738,Forest,2018,2018-07-03,08:28:00,08:38:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,25,90.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0738,Forest,2018,2018-07-03,08:28:00,08:38:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25,90.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0738,Forest,2018,2018-07-03,08:28:00,08:38:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25,90.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0738,Forest,2018,2018-07-03,08:28:00,08:38:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,25,90.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0738,Forest,2018,2018-07-03,08:28:00,08:38:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,25,90.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
PRWI,PRWI 18,PRWI-0738,Forest,2018,2018-07-03,08:28:00,08:38:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,890949,NOPA,False,False,25,90.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0800,Forest,2018,2018-07-03,07:48:00,07:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,25,89.9000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0800,Forest,2018,2018-07-03,07:48:00,07:58:00,Elizabeth Oswald,2,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,25,89.9000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 18,PRWI-0800,Forest,2018,2018-07-03,07:48:00,07:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25,89.9000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0800,Forest,2018,2018-07-03,07:48:00,07:58:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,25,89.9000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0800,Forest,2018,2018-07-03,07:48:00,07:58:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Spinus tristis,179236.0,95300,AMGO,False,False,25,89.9000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0800,Forest,2018,2018-07-03,07:48:00,07:58:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25,89.9000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 18,PRWI-0800,Forest,2018,2018-07-03,07:48:00,07:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25,89.9000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0800,Forest,2018,2018-07-03,07:48:00,07:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25,89.9000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 14,PRWI-0608,Forest,2018,2018-07-03,09:34:00,09:44:00,Elizabeth Oswald,2,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,27,85.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,False
PRWI,PRWI 14,PRWI-0608,Forest,2018,2018-07-03,09:34:00,09:44:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,27,85.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True
PRWI,PRWI 14,PRWI-0608,Forest,2018,2018-07-03,09:34:00,09:44:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,27,85.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True
PRWI,PRWI 14,PRWI-0608,Forest,2018,2018-07-03,09:34:00,09:44:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,27,85.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True
PRWI,PRWI 14,PRWI-0608,Forest,2018,2018-07-03,09:34:00,09:44:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,27,85.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,False
PRWI,PRWI 14,PRWI-0608,Forest,2018,2018-07-03,09:34:00,09:44:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,27,85.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True
PRWI,PRWI 14,PRWI-0608,Forest,2018,2018-07-03,09:34:00,09:44:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,27,85.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True
PRWI,PRWI 14,PRWI-0608,Forest,2018,2018-07-03,09:34:00,09:44:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,27,85.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True
PRWI,PRWI 14,PRWI-0608,Forest,2018,2018-07-03,09:34:00,09:44:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,27,85.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True
PRWI,PRWI 14,PRWI-0660,Forest,2018,2018-07-03,09:00:00,09:10:00,Elizabeth Oswald,2,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Red-shouldered Hawk,Buteo lineatus,175359.0,79572,RSHA,False,False,26,87.1999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False
PRWI,PRWI 14,PRWI-0660,Forest,2018,2018-07-03,09:00:00,09:10:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,26,87.1999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
PRWI,PRWI 14,PRWI-0660,Forest,2018,2018-07-03,09:00:00,09:10:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,26,87.1999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
PRWI,PRWI 14,PRWI-0660,Forest,2018,2018-07-03,09:00:00,09:10:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Worm-eating Warbler,Helmitheros vermivorus,178850.0,91019,WEWA,True,True,26,87.1999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False
PRWI,PRWI 14,PRWI-0660,Forest,2018,2018-07-03,09:00:00,09:10:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,26,87.1999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
PRWI,PRWI 14,PRWI-0660,Forest,2018,2018-07-03,09:00:00,09:10:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,26,87.1999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
PRWI,PRWI 14,PRWI-0660,Forest,2018,2018-07-03,09:00:00,09:10:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,26,87.1999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
PRWI,PRWI 14,PRWI-0660,Forest,2018,2018-07-03,09:00:00,09:10:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,26,87.1999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
PRWI,PRWI 14,PRWI-0660,Forest,2018,2018-07-03,09:00:00,09:10:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,26,87.1999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False
PRWI,PRWI 14,PRWI-0555,Forest,2018,2018-07-03,10:04:00,10:14:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,28,84.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True
PRWI,PRWI 14,PRWI-0555,Forest,2018,2018-07-03,10:04:00,10:14:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Hooded Warbler,Setophaga citrina,950029.0,773816,HOWA,False,True,28,84.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True
PRWI,PRWI 14,PRWI-0555,Forest,2018,2018-07-03,10:04:00,10:14:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,28,84.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True
PRWI,PRWI 14,PRWI-0555,Forest,2018,2018-07-03,10:04:00,10:14:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Pine Warbler,Setophaga pinus,950045.0,890952,PIWA,False,True,28,84.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True
PRWI,PRWI 14,PRWI-0555,Forest,2018,2018-07-03,10:04:00,10:14:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,28,84.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True
PRWI,PRWI 14,PRWI-0555,Forest,2018,2018-07-03,10:04:00,10:14:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,28,84.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True
PRWI,PRWI 14,PRWI-0555,Forest,2018,2018-07-03,10:04:00,10:14:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-tailed Hawk,Buteo jamaicensis,175350.0,79563,RTHA,False,False,28,84.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True
PRWI,PRWI 14,PRWI-0555,Forest,2018,2018-07-03,10:04:00,10:14:00,Elizabeth Oswald,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,28,84.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,False
PRWI,PRWI 22,PRWI-0750,Forest,2018,2018-07-04,05:43:00,05:53:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,26,81.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
PRWI,PRWI 22,PRWI-0750,Forest,2018,2018-07-04,05:43:00,05:53:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,26,81.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
